学校名称,指标名称,标准答案,AI答案
广州华商学院,ESI前1%学科数量,待填充,
广州华商学院,ESI前1‰学科数量,待填充,
广州华商学院,国家双一流学科数量,待填充,
广州华商学院,教育部评估A类学科数量,待填充,
广州华商学院,软科中国最好学科排名前10%学科数量,待填充,
广州华商学院,本科专业总数,待填充,
广州华商学院,本科专业认证通过数,待填充,
广州华商学院,国家级一流本科专业建设点,待填充,
广州华商学院,省级一流本科专业建设点,待填充,
广州华商学院,国家级教学成果奖,待填充,
广州华商学院,省级教学成果奖,待填充,
广州华商学院,全国高校青年教师教学竞赛,待填充,
广州华商学院,国家级一流本科课程,待填充,
广州华商学院,省级一流本科课程,待填充,
广州华商学院,国家级高等教育智慧平台课程,待填充,
广州华商学院,省级高等教育智慧平台课程,待填充,
广州华商学院,学术型硕士学位点,待填充,
广州华商学院,专业型硕士学位点,待填充,
广州华商学院,学术型博士学位点,待填充,
广州华商学院,专业型博士学位点,待填充,
华南农业大学珠江学院,ESI前1%学科数量,待填充,
华南农业大学珠江学院,ESI前1‰学科数量,待填充,
华南农业大学珠江学院,国家双一流学科数量,待填充,
华南农业大学珠江学院,教育部评估A类学科数量,待填充,
华南农业大学珠江学院,软科中国最好学科排名前10%学科数量,待填充,
华南农业大学珠江学院,本科专业总数,待填充,
华南农业大学珠江学院,本科专业认证通过数,待填充,
华南农业大学珠江学院,国家级一流本科专业建设点,待填充,
华南农业大学珠江学院,省级一流本科专业建设点,待填充,
华南农业大学珠江学院,国家级教学成果奖,待填充,
华南农业大学珠江学院,省级教学成果奖,待填充,
华南农业大学珠江学院,全国高校青年教师教学竞赛,待填充,
华南农业大学珠江学院,国家级一流本科课程,待填充,
华南农业大学珠江学院,省级一流本科课程,待填充,
华南农业大学珠江学院,国家级高等教育智慧平台课程,待填充,
华南农业大学珠江学院,省级高等教育智慧平台课程,待填充,
华南农业大学珠江学院,学术型硕士学位点,待填充,
华南农业大学珠江学院,专业型硕士学位点,待填充,
华南农业大学珠江学院,学术型博士学位点,待填充,
华南农业大学珠江学院,专业型博士学位点,待填充,
广州理工学院,ESI前1%学科数量,待填充,
广州理工学院,ESI前1‰学科数量,待填充,
广州理工学院,国家双一流学科数量,待填充,
广州理工学院,教育部评估A类学科数量,待填充,
广州理工学院,软科中国最好学科排名前10%学科数量,待填充,
广州理工学院,本科专业总数,待填充,
广州理工学院,本科专业认证通过数,待填充,
广州理工学院,国家级一流本科专业建设点,待填充,
广州理工学院,省级一流本科专业建设点,待填充,
广州理工学院,国家级教学成果奖,待填充,
广州理工学院,省级教学成果奖,待填充,
广州理工学院,全国高校青年教师教学竞赛,待填充,
广州理工学院,国家级一流本科课程,待填充,
广州理工学院,省级一流本科课程,待填充,
广州理工学院,国家级高等教育智慧平台课程,待填充,
广州理工学院,省级高等教育智慧平台课程,待填充,
广州理工学院,学术型硕士学位点,待填充,
广州理工学院,专业型硕士学位点,待填充,
广州理工学院,学术型博士学位点,待填充,
广州理工学院,专业型博士学位点,待填充,
广州华立学院,ESI前1%学科数量,待填充,
广州华立学院,ESI前1‰学科数量,待填充,
广州华立学院,国家双一流学科数量,待填充,
广州华立学院,教育部评估A类学科数量,待填充,
广州华立学院,软科中国最好学科排名前10%学科数量,待填充,
广州华立学院,本科专业总数,待填充,
广州华立学院,本科专业认证通过数,待填充,
广州华立学院,国家级一流本科专业建设点,待填充,
广州华立学院,省级一流本科专业建设点,待填充,
广州华立学院,国家级教学成果奖,待填充,
广州华立学院,省级教学成果奖,待填充,
广州华立学院,全国高校青年教师教学竞赛,待填充,
广州华立学院,国家级一流本科课程,待填充,
广州华立学院,省级一流本科课程,待填充,
广州华立学院,国家级高等教育智慧平台课程,待填充,
广州华立学院,省级高等教育智慧平台课程,待填充,
广州华立学院,学术型硕士学位点,待填充,
广州华立学院,专业型硕士学位点,待填充,
广州华立学院,学术型博士学位点,待填充,
广州华立学院,专业型博士学位点,待填充,
广州应用科技学院,ESI前1%学科数量,待填充,
广州应用科技学院,ESI前1‰学科数量,待填充,
广州应用科技学院,国家双一流学科数量,待填充,
广州应用科技学院,教育部评估A类学科数量,待填充,
广州应用科技学院,软科中国最好学科排名前10%学科数量,待填充,
广州应用科技学院,本科专业总数,待填充,
广州应用科技学院,本科专业认证通过数,待填充,
广州应用科技学院,国家级一流本科专业建设点,待填充,
广州应用科技学院,省级一流本科专业建设点,待填充,
广州应用科技学院,国家级教学成果奖,待填充,
广州应用科技学院,省级教学成果奖,待填充,
广州应用科技学院,全国高校青年教师教学竞赛,待填充,
广州应用科技学院,国家级一流本科课程,待填充,
广州应用科技学院,省级一流本科课程,待填充,
广州应用科技学院,国家级高等教育智慧平台课程,待填充,
广州应用科技学院,省级高等教育智慧平台课程,待填充,
广州应用科技学院,学术型硕士学位点,待填充,
广州应用科技学院,专业型硕士学位点,待填充,
广州应用科技学院,学术型博士学位点,待填充,
广州应用科技学院,专业型博士学位点,待填充,
广州商学院,ESI前1%学科数量,待填充,
广州商学院,ESI前1‰学科数量,待填充,
广州商学院,国家双一流学科数量,待填充,
广州商学院,教育部评估A类学科数量,待填充,
广州商学院,软科中国最好学科排名前10%学科数量,待填充,
广州商学院,本科专业总数,待填充,
广州商学院,本科专业认证通过数,待填充,
广州商学院,国家级一流本科专业建设点,待填充,
广州商学院,省级一流本科专业建设点,待填充,
广州商学院,国家级教学成果奖,待填充,
广州商学院,省级教学成果奖,待填充,
广州商学院,全国高校青年教师教学竞赛,待填充,
广州商学院,国家级一流本科课程,待填充,
广州商学院,省级一流本科课程,待填充,
广州商学院,国家级高等教育智慧平台课程,待填充,
广州商学院,省级高等教育智慧平台课程,待填充,
广州商学院,学术型硕士学位点,待填充,
广州商学院,专业型硕士学位点,待填充,
广州商学院,学术型博士学位点,待填充,
广州商学院,专业型博士学位点,待填充,
广州工商学院,ESI前1%学科数量,待填充,
广州工商学院,ESI前1‰学科数量,待填充,
广州工商学院,国家双一流学科数量,待填充,
广州工商学院,教育部评估A类学科数量,待填充,
广州工商学院,软科中国最好学科排名前10%学科数量,待填充,
广州工商学院,本科专业总数,待填充,
广州工商学院,本科专业认证通过数,待填充,
广州工商学院,国家级一流本科专业建设点,待填充,
广州工商学院,省级一流本科专业建设点,待填充,
广州工商学院,国家级教学成果奖,待填充,
广州工商学院,省级教学成果奖,待填充,
广州工商学院,全国高校青年教师教学竞赛,待填充,
广州工商学院,国家级一流本科课程,待填充,
广州工商学院,省级一流本科课程,待填充,
广州工商学院,国家级高等教育智慧平台课程,待填充,
广州工商学院,省级高等教育智慧平台课程,待填充,
广州工商学院,学术型硕士学位点,待填充,
广州工商学院,专业型硕士学位点,待填充,
广州工商学院,学术型博士学位点,待填充,
广州工商学院,专业型博士学位点,待填充,
广州科技职业技术大学,ESI前1%学科数量,待填充,
广州科技职业技术大学,ESI前1‰学科数量,待填充,
广州科技职业技术大学,国家双一流学科数量,待填充,
广州科技职业技术大学,教育部评估A类学科数量,待填充,
广州科技职业技术大学,软科中国最好学科排名前10%学科数量,待填充,
广州科技职业技术大学,本科专业总数,待填充,
广州科技职业技术大学,本科专业认证通过数,待填充,
广州科技职业技术大学,国家级一流本科专业建设点,待填充,
广州科技职业技术大学,省级一流本科专业建设点,待填充,
广州科技职业技术大学,国家级教学成果奖,待填充,
广州科技职业技术大学,省级教学成果奖,待填充,
广州科技职业技术大学,全国高校青年教师教学竞赛,待填充,
广州科技职业技术大学,国家级一流本科课程,待填充,
广州科技职业技术大学,省级一流本科课程,待填充,
广州科技职业技术大学,国家级高等教育智慧平台课程,待填充,
广州科技职业技术大学,省级高等教育智慧平台课程,待填充,
广州科技职业技术大学,学术型硕士学位点,待填充,
广州科技职业技术大学,专业型硕士学位点,待填充,
广州科技职业技术大学,学术型博士学位点,待填充,
广州科技职业技术大学,专业型博士学位点,待填充,
广州新华学院,ESI前1%学科数量,待填充,
广州新华学院,ESI前1‰学科数量,待填充,
广州新华学院,国家双一流学科数量,待填充,
广州新华学院,教育部评估A类学科数量,待填充,
广州新华学院,软科中国最好学科排名前10%学科数量,待填充,
广州新华学院,本科专业总数,待填充,
广州新华学院,本科专业认证通过数,待填充,
广州新华学院,国家级一流本科专业建设点,待填充,
广州新华学院,省级一流本科专业建设点,待填充,
广州新华学院,国家级教学成果奖,待填充,
广州新华学院,省级教学成果奖,待填充,
广州新华学院,全国高校青年教师教学竞赛,待填充,
广州新华学院,国家级一流本科课程,待填充,
广州新华学院,省级一流本科课程,待填充,
广州新华学院,国家级高等教育智慧平台课程,待填充,
广州新华学院,省级高等教育智慧平台课程,待填充,
广州新华学院,学术型硕士学位点,待填充,
广州新华学院,专业型硕士学位点,待填充,
广州新华学院,学术型博士学位点,待填充,
广州新华学院,专业型博士学位点,待填充,
香港科技大学（广州）,ESI前1%学科数量,待填充,
香港科技大学（广州）,ESI前1‰学科数量,待填充,
香港科技大学（广州）,国家双一流学科数量,待填充,
香港科技大学（广州）,教育部评估A类学科数量,待填充,
香港科技大学（广州）,软科中国最好学科排名前10%学科数量,待填充,
香港科技大学（广州）,本科专业总数,待填充,
香港科技大学（广州）,本科专业认证通过数,待填充,
香港科技大学（广州）,国家级一流本科专业建设点,待填充,
香港科技大学（广州）,省级一流本科专业建设点,待填充,
香港科技大学（广州）,国家级教学成果奖,待填充,
香港科技大学（广州）,省级教学成果奖,待填充,
香港科技大学（广州）,全国高校青年教师教学竞赛,待填充,
香港科技大学（广州）,国家级一流本科课程,待填充,
香港科技大学（广州）,省级一流本科课程,待填充,
香港科技大学（广州）,国家级高等教育智慧平台课程,待填充,
香港科技大学（广州）,省级高等教育智慧平台课程,待填充,
香港科技大学（广州）,学术型硕士学位点,待填充,
香港科技大学（广州）,专业型硕士学位点,待填充,
香港科技大学（广州）,学术型博士学位点,待填充,
香港科技大学（广州）,专业型博士学位点,待填充,
广州番禺职业技术学院,ESI前1%学科数量,待填充,
广州番禺职业技术学院,ESI前1‰学科数量,待填充,
广州番禺职业技术学院,国家双一流学科数量,待填充,
广州番禺职业技术学院,教育部评估A类学科数量,待填充,
广州番禺职业技术学院,软科中国最好学科排名前10%学科数量,待填充,
广州番禺职业技术学院,本科专业总数,待填充,
广州番禺职业技术学院,本科专业认证通过数,待填充,
广州番禺职业技术学院,国家级一流本科专业建设点,待填充,
广州番禺职业技术学院,省级一流本科专业建设点,待填充,
广州番禺职业技术学院,国家级教学成果奖,待填充,
广州番禺职业技术学院,省级教学成果奖,待填充,
广州番禺职业技术学院,全国高校青年教师教学竞赛,待填充,
广州番禺职业技术学院,国家级一流本科课程,待填充,
广州番禺职业技术学院,省级一流本科课程,待填充,
广州番禺职业技术学院,国家级高等教育智慧平台课程,待填充,
广州番禺职业技术学院,省级高等教育智慧平台课程,待填充,
广州番禺职业技术学院,学术型硕士学位点,待填充,
广州番禺职业技术学院,专业型硕士学位点,待填充,
广州番禺职业技术学院,学术型博士学位点,待填充,
广州番禺职业技术学院,专业型博士学位点,待填充,
